0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,15,24,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,16,40,18,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,17,57,54,53,36,2,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,20,77,114,147,120,18,0,0,0,0,0,0,0,0,0,0,0,0,
1,4,8,13,37,107,197,320,310,79,1,0,0,0,0,0,0,0,0,0,0,0,
0,4,16,39,80,159,300,560,632,231,10,0,0,0,0,0,0,0,0,0,0,0,
0,0,10,48,123,229,419,820,1049,509,46,0,0,0,0,0,0,0,0,0,0,0,
0,0,4,40,140,297,550,1052,1456,885,130,0,0,0,0,0,0,0,0,0,0,0,
0,0,2,27,126,330,664,1214,1714,1231,255,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,9,76,282,682,1250,1728,1383,372,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,24,170,557,1113,1506,1272,420,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,4,74,356,831,1136,968,372,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,1,25,176,504,730,609,255,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,5,60,232,384,313,130,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,10,70,153,129,46,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,10,40,41,10,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,5,9,1,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
