0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,1,0,1,1,1,1,1,11,8,7,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,2,4,5,10,8,11,11,17,22,25,25,13,9,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,1,1,4,8,3,10,27,50,77,85,89,57,53,21,10,11,2,3,0,0,0,0,0,0,0,0,0,0,0,
0,2,9,16,11,25,50,81,117,154,208,181,139,110,52,26,16,7,3,0,0,0,0,0,0,0,0,0,0,0,
0,2,7,12,7,27,80,158,265,369,467,420,330,245,167,95,54,18,6,0,0,0,0,0,0,0,0,0,0,0,
1,3,5,9,26,71,163,327,541,748,819,804,641,440,279,153,70,22,6,0,0,0,0,0,0,0,0,0,0,0,
0,1,2,4,29,94,279,571,868,1116,1272,1163,899,650,384,197,58,15,2,0,0,0,0,0,0,0,0,0,0,0,
0,2,6,24,69,222,537,1003,1535,1921,2151,1933,1495,1023,571,260,75,18,2,0,0,0,0,0,0,0,0,0,0,0,
0,2,4,25,78,261,633,1048,1630,1860,1954,1694,1322,780,391,110,27,2,0,0,0,0,0,0,0,0,0,0,0,0,
0,2,8,44,173,496,1026,1767,2611,3035,3051,2648,1896,1100,485,136,28,2,0,0,0,0,0,0,0,0,0,0,0,0,
0,1,10,42,130,364,726,1240,1637,1863,1790,1376,825,378,108,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,3,18,73,241,595,1168,1970,2529,2806,2566,1837,1069,442,124,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,13,34,111,313,530,799,1011,1010,787,440,173,48,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,4,16,54,217,478,816,1172,1449,1361,928,473,173,48,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,1,7,21,67,135,286,334,328,234,124,43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,1,8,34,95,233,378,434,395,252,110,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,2,7,20,44,55,52,33,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,5,28,56,63,47,22,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,1,3,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
