0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,3,0,5,0,9,0,4,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,1,0,4,0,13,0,14,0,7,0,13,0,23,0,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
0,1,0,7,0,17,0,16,0,35,0,85,0,102,0,64,0,19,0,1,0,0,0,0,0,0,0,0,0,0,
0,1,0,8,0,16,0,46,4,157,6,298,6,334,6,209,2,62,0,7,0,0,0,0,0,0,0,0,0,0,
0,1,0,7,0,30,10,152,34,444,43,768,53,798,40,459,13,141,1,21,0,0,0,0,0,0,0,0,0,0,
0,1,0,9,8,73,55,351,113,931,168,1467,197,1361,130,740,42,235,6,35,0,0,0,0,0,0,0,0,0,0,
0,1,2,15,35,137,124,607,258,1455,417,2031,443,1728,267,907,90,276,15,35,0,0,0,0,0,0,0,0,0,0,
0,1,9,22,57,196,191,781,448,1646,704,2092,676,1670,389,820,133,216,20,21,0,0,0,0,0,0,0,0,0,0,
1,1,9,26,58,209,238,715,577,1375,837,1625,747,1196,417,511,129,105,15,7,0,0,0,0,0,0,0,0,0,0,
0,1,4,24,52,151,238,478,543,858,727,926,619,593,312,199,76,28,6,1,0,0,0,0,0,0,0,0,0,0,
0,1,3,12,43,78,183,238,378,387,479,362,366,181,145,41,24,3,1,0,0,0,0,0,0,0,0,0,0,0,
0,0,2,4,28,30,104,83,203,118,228,84,133,27,35,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,1,1,12,7,46,19,80,20,64,8,23,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,4,1,15,2,17,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
