(1 7 11 13 17 19 21 23 25 29).	 (61 5)
(3 7 11 13 17 19 21 23 25 29).	 (45 5)
(5 7 11 13 17 19 21 23 25 29).	 (5)
(1 9 11 13 17 19 21 23 25 29).	 (61 53)
(3 9 11 13 17 19 21 23 25 29).	 (45 37)
(5 9 11 13 17 19 21 23 25 29).	 (53 37)
(7 9 11 13 17 19 21 23 25 29).	 (61 45)
(1 3 5 15 17 19 21 23 25 29).	 (29 13)
(1 3 7 15 17 19 21 23 25 29).	 (29 13)
(1 5 7 15 17 19 21 23 25 29).	 (29 13)
(3 5 7 15 17 19 21 23 25 29).	 (29 13)
(1 3 9 15 17 19 21 23 25 29).	 (29)
(1 5 9 15 17 19 21 23 25 29).	 (53 29)
(3 5 9 15 17 19 21 23 25 29).	 (37 29)
(1 7 9 15 17 19 21 23 25 29).	 (61 29)
(3 7 9 15 17 19 21 23 25 29).	 (45 29)
(5 7 9 15 17 19 21 23 25 29).	 (29)
(1 3 11 15 17 19 21 23 25 29).	 (13)
(1 5 11 15 17 19 21 23 25 29).	 (53 13)
(3 5 11 15 17 19 21 23 25 29).	 (37 13)
(1 7 11 15 17 19 21 23 25 29).	 (61 13)
(3 7 11 15 17 19 21 23 25 29).	 (45 13)
(5 7 11 15 17 19 21 23 25 29).	 (13)
(1 9 11 15 17 19 21 23 25 29).	 (61 53)
(3 9 11 15 17 19 21 23 25 29).	 (45 37)
(5 9 11 15 17 19 21 23 25 29).	 (53 37)
(7 9 11 15 17 19 21 23 25 29).	 (61 45)
(1 5 13 15 17 19 21 23 25 29).	 (53)
(3 5 13 15 17 19 21 23 25 29).	 (37)
(1 7 13 15 17 19 21 23 25 29).	 (61)
(3 7 13 15 17 19 21 23 25 29).	 (45)
(1 9 13 15 17 19 21 23 25 29).	 (61 53)
(3 9 13 15 17 19 21 23 25 29).	 (45 37)
(5 9 13 15 17 19 21 23 25 29).	 (53 37)
(7 9 13 15 17 19 21 23 25 29).	 (61 45)
(1 11 13 15 17 19 21 23 25 29).	 (61 53)
(3 11 13 15 17 19 21 23 25 29).	 (45 37)
(5 11 13 15 17 19 21 23 25 29).	 (53 37)
(7 11 13 15 17 19 21 23 25 29).	 (61 45)
(9 11 13 15 17 19 21 23 25 29).	 (61 53 45 37)
(1 3 5 7 9 13 17 19 27 29).	 (23)
(1 3 5 7 11 13 17 19 27 29).	 (7)
(1 3 5 7 9 15 17 19 27 29).	 (31)
(1 3 5 7 11 15 17 19 27 29).	 (15)
(1 5 9 11 13 15 17 19 27 29).	 (55)
(3 5 9 11 13 15 17 19 27 29).	 (39)
(1 7 9 11 13 15 17 19 27 29).	 (63)
(3 7 9 11 13 15 17 19 27 29).	 (47)
(1 3 5 7 9 13 17 21 27 29).	 (23 17)
(1 3 5 7 11 13 17 21 27 29).	 (7 1)
(1 3 5 7 9 15 17 21 27 29).	 (31 25)
(1 3 5 7 11 15 17 21 27 29).	 (15 9)
(1 5 9 11 13 15 17 21 27 29).	 (55 49)
(3 5 9 11 13 15 17 21 27 29).	 (39 33)
(1 7 9 11 13 15 17 21 27 29).	 (63 57)
(3 7 9 11 13 15 17 21 27 29).	 (47 41)
(1 3 5 7 9 13 19 21 27 29).	 (23 19)
(1 3 5 7 11 13 19 21 27 29).	 (7 3)
(1 3 5 7 9 15 19 21 27 29).	 (31 27)
(1 3 5 7 11 15 19 21 27 29).	 (15 11)
(1 5 9 11 13 15 19 21 27 29).	 (55 51)
(3 5 9 11 13 15 19 21 27 29).	 (39 35)
(1 7 9 11 13 15 19 21 27 29).	 (63 59)
(3 7 9 11 13 15 19 21 27 29).	 (47 43)
(1 3 5 7 9 17 19 21 27 29).	 (31 23)
(1 3 5 7 11 17 19 21 27 29).	 (15 7)
(1 3 5 7 13 17 19 21 27 29).	 (23 7)
(1 3 5 9 13 17 19 21 27 29).	 (23)
(1 3 7 9 13 17 19 21 27 29).	 (23)
(1 5 7 9 13 17 19 21 27 29).	 (23)
(3 5 7 9 13 17 19 21 27 29).	 (23)
(1 3 5 11 13 17 19 21 27 29).	 (7)
(1 3 7 11 13 17 19 21 27 29).	 (7)
(1 5 7 11 13 17 19 21 27 29).	 (7)
(3 5 7 11 13 17 19 21 27 29).	 (7)
(1 5 9 11 13 17 19 21 27 29).	 (55)
(3 5 9 11 13 17 19 21 27 29).	 (39)
(1 7 9 11 13 17 19 21 27 29).	 (63)
(3 7 9 11 13 17 19 21 27 29).	 (47)
(1 3 5 7 15 17 19 21 27 29).	 (31 15)
(1 3 5 9 15 17 19 21 27 29).	 (31)
(1 3 7 9 15 17 19 21 27 29).	 (31)
(1 5 7 9 15 17 19 21 27 29).	 (31)
(3 5 7 9 15 17 19 21 27 29).	 (31)
(1 3 5 11 15 17 19 21 27 29).	 (15)
(1 3 7 11 15 17 19 21 27 29).	 (15)
(1 5 7 11 15 17 19 21 27 29).	 (15)
(3 5 7 11 15 17 19 21 27 29).	 (15)
(1 5 9 11 15 17 19 21 27 29).	 (55)
(3 5 9 11 15 17 19 21 27 29).	 (39)
(1 7 9 11 15 17 19 21 27 29).	 (63)
(3 7 9 11 15 17 19 21 27 29).	 (47)
(1 5 9 13 15 17 19 21 27 29).	 (55)
(3 5 9 13 15 17 19 21 27 29).	 (39)
(1 7 9 13 15 17 19 21 27 29).	 (63)
(3 7 9 13 15 17 19 21 27 29).	 (47)
(1 5 11 13 15 17 19 21 27 29).	 (55)
(3 5 11 13 15 17 19 21 27 29).	 (39)
(1 7 11 13 15 17 19 21 27 29).	 (63)
(3 7 11 13 15 17 19 21 27 29).	 (47)
(1 9 11 13 15 17 19 21 27 29).	 (63 55)
(3 9 11 13 15 17 19 21 27 29).	 (47 39)
(5 9 11 13 15 17 19 21 27 29).	 (55 39)
(7 9 11 13 15 17 19 21 27 29).	 (63 47)
(1 3 5 7 9 13 17 23 27 29).	 (23 16)
(1 3 5 7 11 13 17 23 27 29).	 (7 0)
(1 3 5 7 9 15 17 23 27 29).	 (31 24)
(1 3 5 7 11 15 17 23 27 29).	 (15 8)
(1 5 9 11 13 15 17 23 27 29).	 (55 48)
(3 5 9 11 13 15 17 23 27 29).	 (39 32)
(1 7 9 11 13 15 17 23 27 29).	 (63 56)
(3 7 9 11 13 15 17 23 27 29).	 (47 40)
(1 3 5 7 9 13 19 23 27 29).	 (23 18)
(1 3 5 7 11 13 19 23 27 29).	 (7 2)
(1 3 5 7 9 15 19 23 27 29).	 (31 26)
(1 3 5 7 11 15 19 23 27 29).	 (15 10)
(1 5 9 11 13 15 19 23 27 29).	 (55 50)
(3 5 9 11 13 15 19 23 27 29).	 (39 34)
(1 7 9 11 13 15 19 23 27 29).	 (63 58)
(3 7 9 11 13 15 19 23 27 29).	 (47 42)
(1 3 5 7 9 17 19 23 27 29).	 (31 23)
(1 3 5 7 11 17 19 23 27 29).	 (15 7)
(1 3 5 7 13 17 19 23 27 29).	 (23 7)
(1 3 5 9 13 17 19 23 27 29).	 (23)
(1 3 7 9 13 17 19 23 27 29).	 (23)
(1 5 7 9 13 17 19 23 27 29).	 (23)
(3 5 7 9 13 17 19 23 27 29).	 (23)
(1 3 5 11 13 17 19 23 27 29).	 (7)
(1 3 7 11 13 17 19 23 27 29).	 (7)
(1 5 7 11 13 17 19 23 27 29).	 (7)
(3 5 7 11 13 17 19 23 27 29).	 (7)
(1 5 9 11 13 17 19 23 27 29).	 (55)
(3 5 9 11 13 17 19 23 27 29).	 (39)
(1 7 9 11 13 17 19 23 27 29).	 (63)
(3 7 9 11 13 17 19 23 27 29).	 (47)
(1 3 5 7 15 17 19 23 27 29).	 (31 15)
(1 3 5 9 15 17 19 23 27 29).	 (31)
(1 3 7 9 15 17 19 23 27 29).	 (31)
(1 5 7 9 15 17 19 23 27 29).	 (31)
(3 5 7 9 15 17 19 23 27 29).	 (31)
(1 3 5 11 15 17 19 23 27 29).	 (15)
(1 3 7 11 15 17 19 23 27 29).	 (15)
(1 5 7 11 15 17 19 23 27 29).	 (15)
(3 5 7 11 15 17 19 23 27 29).	 (15)
(1 5 9 11 15 17 19 23 27 29).	 (55)
(3 5 9 11 15 17 19 23 27 29).	 (39)
(1 7 9 11 15 17 19 23 27 29).	 (63)
(3 7 9 11 15 17 19 23 27 29).	 (47)
(1 5 9 13 15 17 19 23 27 29).	 (55)
(3 5 9 13 15 17 19 23 27 29).	 (39)
(1 7 9 13 15 17 19 23 27 29).	 (63)
(3 7 9 13 15 17 19 23 27 29).	 (47)
(1 5 11 13 15 17 19 23 27 29).	 (55)
(3 5 11 13 15 17 19 23 27 29).	 (39)
(1 7 11 13 15 17 19 23 27 29).	 (63)
(3 7 11 13 15 17 19 23 27 29).	 (47)
(1 9 11 13 15 17 19 23 27 29).	 (63 55)
(3 9 11 13 15 17 19 23 27 29).	 (47 39)
(5 9 11 13 15 17 19 23 27 29).	 (55 39)
(7 9 11 13 15 17 19 23 27 29).	 (63 47)
(1 3 5 7 9 13 21 23 27 29).	 (23)
(1 3 5 7 11 13 21 23 27 29).	 (7)
(1 3 5 7 9 15 21 23 27 29).	 (31)
(1 3 5 7 11 15 21 23 27 29).	 (15)
(1 5 9 11 13 15 21 23 27 29).	 (55)
(3 5 9 11 13 15 21 23 27 29).	 (39)
(1 7 9 11 13 15 21 23 27 29).	 (63)
(3 7 9 11 13 15 21 23 27 29).	 (47)
(1 3 5 7 9 17 21 23 27 29).	 (31 23)
(1 3 5 7 11 17 21 23 27 29).	 (15 7)
(1 3 5 7 13 17 21 23 27 29).	 (23 7)
(1 3 5 9 13 17 21 23 27 29).	 (23)
(1 3 7 9 13 17 21 23 27 29).	 (23)
(1 5 7 9 13 17 21 23 27 29).	 (23)
(3 5 7 9 13 17 21 23 27 29).	 (23)
(1 3 5 11 13 17 21 23 27 29).	 (7)
(1 3 7 11 13 17 21 23 27 29).	 (7)
(1 5 7 11 13 17 21 23 27 29).	 (7)
(3 5 7 11 13 17 21 23 27 29).	 (7)
(1 5 9 11 13 17 21 23 27 29).	 (55)
(3 5 9 11 13 17 21 23 27 29).	 (39)
(1 7 9 11 13 17 21 23 27 29).	 (63)
(3 7 9 11 13 17 21 23 27 29).	 (47)
(1 3 5 7 15 17 21 23 27 29).	 (31 15)
(1 3 5 9 15 17 21 23 27 29).	 (31)
(1 3 7 9 15 17 21 23 27 29).	 (31)
(1 5 7 9 15 17 21 23 27 29).	 (31)
(3 5 7 9 15 17 21 23 27 29).	 (31)
(1 3 5 11 15 17 21 23 27 29).	 (15)
(1 3 7 11 15 17 21 23 27 29).	 (15)
(1 5 7 11 15 17 21 23 27 29).	 (15)
(3 5 7 11 15 17 21 23 27 29).	 (15)
(1 5 9 11 15 17 21 23 27 29).	 (55)
(3 5 9 11 15 17 21 23 27 29).	 (39)
(1 7 9 11 15 17 21 23 27 29).	 (63)
(3 7 9 11 15 17 21 23 27 29).	 (47)
(1 5 9 13 15 17 21 23 27 29).	 (55)
(3 5 9 13 15 17 21 23 27 29).	 (39)
(1 7 9 13 15 17 21 23 27 29).	 (63)
(3 7 9 13 15 17 21 23 27 29).	 (47)
(1 5 11 13 15 17 21 23 27 29).	 (55)
(3 5 11 13 15 17 21 23 27 29).	 (39)
(1 7 11 13 15 17 21 23 27 29).	 (63)
(3 7 11 13 15 17 21 23 27 29).	 (47)
(1 9 11 13 15 17 21 23 27 29).	 (63 55)
(3 9 11 13 15 17 21 23 27 29).	 (47 39)
(5 9 11 13 15 17 21 23 27 29).	 (55 39)
(7 9 11 13 15 17 21 23 27 29).	 (63 47)
(1 3 5 7 9 19 21 23 27 29).	 (31 23)
(1 3 5 7 11 19 21 23 27 29).	 (15 7)
(1 3 5 7 13 19 21 23 27 29).	 (23 7)
(1 3 5 9 13 19 21 23 27 29).	 (23)
(1 3 7 9 13 19 21 23 27 29).	 (23)
(1 5 7 9 13 19 21 23 27 29).	 (23)
(3 5 7 9 13 19 21 23 27 29).	 (23)
(1 3 5 11 13 19 21 23 27 29).	 (7)
(1 3 7 11 13 19 21 23 27 29).	 (7)
(1 5 7 11 13 19 21 23 27 29).	 (7)
(3 5 7 11 13 19 21 23 27 29).	 (7)
(1 5 9 11 13 19 21 23 27 29).	 (55)
(3 5 9 11 13 19 21 23 27 29).	 (39)
(1 7 9 11 13 19 21 23 27 29).	 (63)
(3 7 9 11 13 19 21 23 27 29).	 (47)
(1 3 5 7 15 19 21 23 27 29).	 (31 15)
(1 3 5 9 15 19 21 23 27 29).	 (31)
(1 3 7 9 15 19 21 23 27 29).	 (31)
(1 5 7 9 15 19 21 23 27 29).	 (31)
(3 5 7 9 15 19 21 23 27 29).	 (31)
(1 3 5 11 15 19 21 23 27 29).	 (15)
(1 3 7 11 15 19 21 23 27 29).	 (15)
(1 5 7 11 15 19 21 23 27 29).	 (15)
(3 5 7 11 15 19 21 23 27 29).	 (15)
(1 5 9 11 15 19 21 23 27 29).	 (55)
(3 5 9 11 15 19 21 23 27 29).	 (39)
(1 7 9 11 15 19 21 23 27 29).	 (63)
(3 7 9 11 15 19 21 23 27 29).	 (47)
(1 5 9 13 15 19 21 23 27 29).	 (55)
(3 5 9 13 15 19 21 23 27 29).	 (39)
(1 7 9 13 15 19 21 23 27 29).	 (63)
(3 7 9 13 15 19 21 23 27 29).	 (47)
(1 5 11 13 15 19 21 23 27 29).	 (55)
(3 5 11 13 15 19 21 23 27 29).	 (39)
(1 7 11 13 15 19 21 23 27 29).	 (63)
(3 7 11 13 15 19 21 23 27 29).	 (47)
(1 9 11 13 15 19 21 23 27 29).	 (63 55)
(3 9 11 13 15 19 21 23 27 29).	 (47 39)
(5 9 11 13 15 19 21 23 27 29).	 (55 39)
(7 9 11 13 15 19 21 23 27 29).	 (63 47)
(1 3 5 7 17 19 21 23 27 29).	 (31 23 15 7)
(1 3 5 9 17 19 21 23 27 29).	 (31 23)
(1 3 7 9 17 19 21 23 27 29).	 (31 23)
(1 5 7 9 17 19 21 23 27 29).	 (31 23)
(3 5 7 9 17 19 21 23 27 29).	 (31 23)
(1 3 5 11 17 19 21 23 27 29).	 (15 7)
(1 3 7 11 17 19 21 23 27 29).	 (15 7)
(1 5 7 11 17 19 21 23 27 29).	 (15 7)
(3 5 7 11 17 19 21 23 27 29).	 (15 7)
(1 5 9 11 17 19 21 23 27 29).	 (55)
(3 5 9 11 17 19 21 23 27 29).	 (39)
(1 7 9 11 17 19 21 23 27 29).	 (63)
(3 7 9 11 17 19 21 23 27 29).	 (47)
(1 3 5 13 17 19 21 23 27 29).	 (23 7)
(1 3 7 13 17 19 21 23 27 29).	 (23 7)
(1 5 7 13 17 19 21 23 27 29).	 (23 7)
(3 5 7 13 17 19 21 23 27 29).	 (23 7)
(1 3 9 13 17 19 21 23 27 29).	 (23)
(1 5 9 13 17 19 21 23 27 29).	 (55 23)
(3 5 9 13 17 19 21 23 27 29).	 (39 23)
(1 7 9 13 17 19 21 23 27 29).	 (63 23)
(3 7 9 13 17 19 21 23 27 29).	 (47 23)
(5 7 9 13 17 19 21 23 27 29).	 (23)
(1 3 11 13 17 19 21 23 27 29).	 (7)
(1 5 11 13 17 19 21 23 27 29).	 (55 7)
(3 5 11 13 17 19 21 23 27 29).	 (39 7)
(1 7 11 13 17 19 21 23 27 29).	 (63 7)
(3 7 11 13 17 19 21 23 27 29).	 (47 7)
(5 7 11 13 17 19 21 23 27 29).	 (7)
(1 9 11 13 17 19 21 23 27 29).	 (63 55)
(3 9 11 13 17 19 21 23 27 29).	 (47 39)
(5 9 11 13 17 19 21 23 27 29).	 (55 39)
(7 9 11 13 17 19 21 23 27 29).	 (63 47)
(1 3 5 15 17 19 21 23 27 29).	 (31 15)
(1 3 7 15 17 19 21 23 27 29).	 (31 15)
(1 5 7 15 17 19 21 23 27 29).	 (31 15)
(3 5 7 15 17 19 21 23 27 29).	 (31 15)
(1 3 9 15 17 19 21 23 27 29).	 (31)
(1 5 9 15 17 19 21 23 27 29).	 (55 31)
(3 5 9 15 17 19 21 23 27 29).	 (39 31)
(1 7 9 15 17 19 21 23 27 29).	 (63 31)
(3 7 9 15 17 19 21 23 27 29).	 (47 31)
(5 7 9 15 17 19 21 23 27 29).	 (31)
(1 3 11 15 17 19 21 23 27 29).	 (15)
(1 5 11 15 17 19 21 23 27 29).	 (55 15)
(3 5 11 15 17 19 21 23 27 29).	 (39 15)
(1 7 11 15 17 19 21 23 27 29).	 (63 15)
(3 7 11 15 17 19 21 23 27 29).	 (47 15)
(5 7 11 15 17 19 21 23 27 29).	 (15)
(1 9 11 15 17 19 21 23 27 29).	 (63 55)
(3 9 11 15 17 19 21 23 27 29).	 (47 39)
(5 9 11 15 17 19 21 23 27 29).	 (55 39)
(7 9 11 15 17 19 21 23 27 29).	 (63 47)
(1 5 13 15 17 19 21 23 27 29).	 (55)
(3 5 13 15 17 19 21 23 27 29).	 (39)
(1 7 13 15 17 19 21 23 27 29).	 (63)
(3 7 13 15 17 19 21 23 27 29).	 (47)
(1 9 13 15 17 19 21 23 27 29).	 (63 55)
(3 9 13 15 17 19 21 23 27 29).	 (47 39)
(5 9 13 15 17 19 21 23 27 29).	 (55 39)
(7 9 13 15 17 19 21 23 27 29).	 (63 47)
(1 11 13 15 17 19 21 23 27 29).	 (63 55)
(3 11 13 15 17 19 21 23 27 29).	 (47 39)
(5 11 13 15 17 19 21 23 27 29).	 (55 39)
(7 11 13 15 17 19 21 23 27 29).	 (63 47)
(9 11 13 15 17 19 21 23 27 29).	 (63 55 47 39)
(1 3 5 7 9 13 17 25 27 29).	 (17 16)
(1 3 5 7 11 13 17 25 27 29).	 (1 0)
(1 3 5 7 9 15 17 25 27 29).	 (25 24)
(1 3 5 7 11 15 17 25 27 29).	 (9 8)
(1 5 9 11 13 15 17 25 27 29).	 (49 48)
(3 5 9 11 13 15 17 25 27 29).	 (33 32)
(1 7 9 11 13 15 17 25 27 29).	 (57 56)
(3 7 9 11 13 15 17 25 27 29).	 (41 40)
(1 3 5 7 9 13 19 25 27 29).	 (19 18)
(1 3 5 7 11 13 19 25 27 29).	 (3 2)
(1 3 5 7 9 15 19 25 27 29).	 (27 26)
(1 3 5 7 11 15 19 25 27 29).	 (11 10)
(1 5 9 11 13 15 19 25 27 29).	 (51 50)
(3 5 9 11 13 15 19 25 27 29).	 (35 34)
(1 7 9 11 13 15 19 25 27 29).	 (59 58)
(3 7 9 11 13 15 19 25 27 29).	 (43 42)
(1 3 5 7 9 13 21 25 27 29).	 (19 17)
(1 3 5 7 11 13 21 25 27 29).	 (3 1)
(1 3 5 7 9 15 21 25 27 29).	 (27 25)
(1 3 5 7 11 15 21 25 27 29).	 (11 9)
(1 5 9 11 13 15 21 25 27 29).	 (51 49)
(3 5 9 11 13 15 21 25 27 29).	 (35 33)
(1 7 9 11 13 15 21 25 27 29).	 (59 57)
(3 7 9 11 13 15 21 25 27 29).	 (43 41)
(1 3 5 7 9 17 21 25 27 29).	 (25 17)
(1 3 5 7 11 17 21 25 27 29).	 (9 1)
(1 3 5 7 13 17 21 25 27 29).	 (17 1)
(1 3 5 9 13 17 21 25 27 29).	 (17)
(1 3 7 9 13 17 21 25 27 29).	 (17)
(1 5 7 9 13 17 21 25 27 29).	 (17)
(3 5 7 9 13 17 21 25 27 29).	 (17)
(1 3 5 11 13 17 21 25 27 29).	 (1)
(1 3 7 11 13 17 21 25 27 29).	 (1)
(1 5 7 11 13 17 21 25 27 29).	 (1)
(3 5 7 11 13 17 21 25 27 29).	 (1)
(1 5 9 11 13 17 21 25 27 29).	 (49)
(3 5 9 11 13 17 21 25 27 29).	 (33)
(1 7 9 11 13 17 21 25 27 29).	 (57)
(3 7 9 11 13 17 21 25 27 29).	 (41)
(1 3 5 7 15 17 21 25 27 29).	 (25 9)
(1 3 5 9 15 17 21 25 27 29).	 (25)
(1 3 7 9 15 17 21 25 27 29).	 (25)
(1 5 7 9 15 17 21 25 27 29).	 (25)
(3 5 7 9 15 17 21 25 27 29).	 (25)
(1 3 5 11 15 17 21 25 27 29).	 (9)
(1 3 7 11 15 17 21 25 27 29).	 (9)
(1 5 7 11 15 17 21 25 27 29).	 (9)
(3 5 7 11 15 17 21 25 27 29).	 (9)
(1 5 9 11 15 17 21 25 27 29).	 (49)
(3 5 9 11 15 17 21 25 27 29).	 (33)
(1 7 9 11 15 17 21 25 27 29).	 (57)
(3 7 9 11 15 17 21 25 27 29).	 (41)
(1 5 9 13 15 17 21 25 27 29).	 (49)
(3 5 9 13 15 17 21 25 27 29).	 (33)
(1 7 9 13 15 17 21 25 27 29).	 (57)
(3 7 9 13 15 17 21 25 27 29).	 (41)
(1 5 11 13 15 17 21 25 27 29).	 (49)
(3 5 11 13 15 17 21 25 27 29).	 (33)
(1 7 11 13 15 17 21 25 27 29).	 (57)
(3 7 11 13 15 17 21 25 27 29).	 (41)
(1 9 11 13 15 17 21 25 27 29).	 (57 49)
(3 9 11 13 15 17 21 25 27 29).	 (41 33)
(5 9 11 13 15 17 21 25 27 29).	 (49 33)
(7 9 11 13 15 17 21 25 27 29).	 (57 41)
(1 3 5 7 9 19 21 25 27 29).	 (27 19)
(1 3 5 7 11 19 21 25 27 29).	 (11 3)
(1 3 5 7 13 19 21 25 27 29).	 (19 3)
(1 3 5 9 13 19 21 25 27 29).	 (19)
(1 3 7 9 13 19 21 25 27 29).	 (19)
(1 5 7 9 13 19 21 25 27 29).	 (19)
(3 5 7 9 13 19 21 25 27 29).	 (19)
(1 3 5 11 13 19 21 25 27 29).	 (3)
(1 3 7 11 13 19 21 25 27 29).	 (3)
(1 5 7 11 13 19 21 25 27 29).	 (3)
(3 5 7 11 13 19 21 25 27 29).	 (3)
(1 5 9 11 13 19 21 25 27 29).	 (51)
(3 5 9 11 13 19 21 25 27 29).	 (35)
(1 7 9 11 13 19 21 25 27 29).	 (59)
(3 7 9 11 13 19 21 25 27 29).	 (43)
(1 3 5 7 15 19 21 25 27 29).	 (27 11)
(1 3 5 9 15 19 21 25 27 29).	 (27)
(1 3 7 9 15 19 21 25 27 29).	 (27)
(1 5 7 9 15 19 21 25 27 29).	 (27)
(3 5 7 9 15 19 21 25 27 29).	 (27)
(1 3 5 11 15 19 21 25 27 29).	 (11)
(1 3 7 11 15 19 21 25 27 29).	 (11)
(1 5 7 11 15 19 21 25 27 29).	 (11)
(3 5 7 11 15 19 21 25 27 29).	 (11)
(1 5 9 11 15 19 21 25 27 29).	 (51)
(3 5 9 11 15 19 21 25 27 29).	 (35)
(1 7 9 11 15 19 21 25 27 29).	 (59)
(3 7 9 11 15 19 21 25 27 29).	 (43)
(1 5 9 13 15 19 21 25 27 29).	 (51)
(3 5 9 13 15 19 21 25 27 29).	 (35)
(1 7 9 13 15 19 21 25 27 29).	 (59)
(3 7 9 13 15 19 21 25 27 29).	 (43)
(1 5 11 13 15 19 21 25 27 29).	 (51)
(3 5 11 13 15 19 21 25 27 29).	 (35)
(1 7 11 13 15 19 21 25 27 29).	 (59)
(3 7 11 13 15 19 21 25 27 29).	 (43)
(1 9 11 13 15 19 21 25 27 29).	 (59 51)
(3 9 11 13 15 19 21 25 27 29).	 (43 35)
(5 9 11 13 15 19 21 25 27 29).	 (51 35)
(7 9 11 13 15 19 21 25 27 29).	 (59 43)
(1 3 5 7 9 13 23 25 27 29).	 (18 16)
(1 3 5 7 11 13 23 25 27 29).	 (2 0)
(1 3 5 7 9 15 23 25 27 29).	 (26 24)
(1 3 5 7 11 15 23 25 27 29).	 (10 8)
(1 5 9 11 13 15 23 25 27 29).	 (50 48)
(3 5 9 11 13 15 23 25 27 29).	 (34 32)
(1 7 9 11 13 15 23 25 27 29).	 (58 56)
(3 7 9 11 13 15 23 25 27 29).	 (42 40)
(1 3 5 7 9 17 23 25 27 29).	 (24 16)
(1 3 5 7 11 17 23 25 27 29).	 (8 0)
(1 3 5 7 13 17 23 25 27 29).	 (16 0)
(1 3 5 9 13 17 23 25 27 29).	 (16)
(1 3 7 9 13 17 23 25 27 29).	 (16)
(1 5 7 9 13 17 23 25 27 29).	 (16)
(3 5 7 9 13 17 23 25 27 29).	 (16)
(1 3 5 11 13 17 23 25 27 29).	 (0)
(1 3 7 11 13 17 23 25 27 29).	 (0)
(1 5 7 11 13 17 23 25 27 29).	 (0)
(3 5 7 11 13 17 23 25 27 29).	 (0)
(1 5 9 11 13 17 23 25 27 29).	 (48)
(3 5 9 11 13 17 23 25 27 29).	 (32)
(1 7 9 11 13 17 23 25 27 29).	 (56)
(3 7 9 11 13 17 23 25 27 29).	 (40)
(1 3 5 7 15 17 23 25 27 29).	 (24 8)
(1 3 5 9 15 17 23 25 27 29).	 (24)
(1 3 7 9 15 17 23 25 27 29).	 (24)
(1 5 7 9 15 17 23 25 27 29).	 (24)
(3 5 7 9 15 17 23 25 27 29).	 (24)
(1 3 5 11 15 17 23 25 27 29).	 (8)
(1 3 7 11 15 17 23 25 27 29).	 (8)
(1 5 7 11 15 17 23 25 27 29).	 (8)
(3 5 7 11 15 17 23 25 27 29).	 (8)
(1 5 9 11 15 17 23 25 27 29).	 (48)
(3 5 9 11 15 17 23 25 27 29).	 (32)
(1 7 9 11 15 17 23 25 27 29).	 (56)
(3 7 9 11 15 17 23 25 27 29).	 (40)
(1 5 9 13 15 17 23 25 27 29).	 (48)
(3 5 9 13 15 17 23 25 27 29).	 (32)
(1 7 9 13 15 17 23 25 27 29).	 (56)
(3 7 9 13 15 17 23 25 27 29).	 (40)
(1 5 11 13 15 17 23 25 27 29).	 (48)
(3 5 11 13 15 17 23 25 27 29).	 (32)
(1 7 11 13 15 17 23 25 27 29).	 (56)
(3 7 11 13 15 17 23 25 27 29).	 (40)
(1 9 11 13 15 17 23 25 27 29).	 (56 48)
(3 9 11 13 15 17 23 25 27 29).	 (40 32)
(5 9 11 13 15 17 23 25 27 29).	 (48 32)
(7 9 11 13 15 17 23 25 27 29).	 (56 40)
(1 3 5 7 9 19 23 25 27 29).	 (26 18)
(1 3 5 7 11 19 23 25 27 29).	 (10 2)
(1 3 5 7 13 19 23 25 27 29).	 (18 2)
(1 3 5 9 13 19 23 25 27 29).	 (18)
(1 3 7 9 13 19 23 25 27 29).	 (18)
(1 5 7 9 13 19 23 25 27 29).	 (18)
(3 5 7 9 13 19 23 25 27 29).	 (18)
(1 3 5 11 13 19 23 25 27 29).	 (2)
(1 3 7 11 13 19 23 25 27 29).	 (2)
(1 5 7 11 13 19 23 25 27 29).	 (2)
(3 5 7 11 13 19 23 25 27 29).	 (2)
(1 5 9 11 13 19 23 25 27 29).	 (50)
(3 5 9 11 13 19 23 25 27 29).	 (34)
(1 7 9 11 13 19 23 25 27 29).	 (58)
(3 7 9 11 13 19 23 25 27 29).	 (42)
(1 3 5 7 15 19 23 25 27 29).	 (26 10)
(1 3 5 9 15 19 23 25 27 29).	 (26)
(1 3 7 9 15 19 23 25 27 29).	 (26)
(1 5 7 9 15 19 23 25 27 29).	 (26)
(3 5 7 9 15 19 23 25 27 29).	 (26)
(1 3 5 11 15 19 23 25 27 29).	 (10)
(1 3 7 11 15 19 23 25 27 29).	 (10)
(1 5 7 11 15 19 23 25 27 29).	 (10)
(3 5 7 11 15 19 23 25 27 29).	 (10)
(1 5 9 11 15 19 23 25 27 29).	 (50)
(3 5 9 11 15 19 23 25 27 29).	 (34)
(1 7 9 11 15 19 23 25 27 29).	 (58)
(3 7 9 11 15 19 23 25 27 29).	 (42)
(1 5 9 13 15 19 23 25 27 29).	 (50)
(3 5 9 13 15 19 23 25 27 29).	 (34)
(1 7 9 13 15 19 23 25 27 29).	 (58)
(3 7 9 13 15 19 23 25 27 29).	 (42)
(1 5 11 13 15 19 23 25 27 29).	 (50)
(3 5 11 13 15 19 23 25 27 29).	 (34)
(1 7 11 13 15 19 23 25 27 29).	 (58)
(3 7 11 13 15 19 23 25 27 29).	 (42)
