0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,1,1,1,1,1,4,1,5,11,7,6,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,2,4,7,7,7,11,11,14,21,20,25,22,11,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,2,3,5,4,4,16,31,52,72,84,95,64,46,32,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,2,7,13,13,27,40,75,120,152,185,189,140,106,51,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,1,4,8,4,28,81,162,269,347,387,370,298,194,96,49,6,4,0,0,0,0,0,0,0,0,0,0,0,0,
1,3,6,4,22,74,169,314,500,664,725,649,543,310,168,61,11,4,0,0,0,0,0,0,0,0,0,0,0,0,
1,2,3,2,28,112,259,510,750,941,982,838,650,390,198,66,20,3,0,0,0,0,0,0,0,0,0,0,0,0,
0,2,4,19,77,223,472,896,1308,1593,1599,1397,990,590,261,96,23,4,0,0,0,0,0,0,0,0,0,0,0,0,
0,1,2,14,81,243,510,889,1233,1497,1388,1138,759,422,161,52,13,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,6,39,164,425,907,1475,2038,2328,2173,1706,1098,531,203,57,11,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,5,33,112,306,617,981,1287,1339,1203,841,472,183,65,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,1,8,58,212,536,998,1560,1947,2003,1702,1132,553,204,61,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,1,2,33,94,273,477,650,760,712,562,313,113,36,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,13,54,170,416,681,925,1063,963,682,328,108,26,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,3,21,60,143,206,269,271,188,94,28,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,1,9,35,96,174,278,356,317,197,85,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,1,4,14,37,55,54,32,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,1,4,10,23,44,52,42,28,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
