0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,1,1,1,1,1,1,1,1,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,1,0,1,1,1,1,2,6,7,7,8,8,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,2,3,7,9,9,11,14,8,16,25,35,27,27,18,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,
0,2,0,6,5,3,7,25,40,51,75,101,107,116,71,40,10,6,0,0,0,0,0,0,0,0,0,0,0,0,
1,2,9,16,15,28,39,56,107,178,200,226,231,225,135,97,40,22,7,0,0,0,0,0,0,0,0,0,0,0,
1,0,5,7,7,22,61,145,259,427,541,638,618,558,354,166,75,34,0,0,0,0,0,0,0,0,0,0,0,0,
0,4,7,7,21,57,153,315,550,716,871,1009,939,755,530,306,164,71,17,2,0,0,0,0,0,0,0,0,0,0,
0,3,2,2,21,93,263,600,1028,1466,1717,1839,1582,1100,596,311,123,47,10,1,0,0,0,0,0,0,0,0,0,0,
0,0,0,11,58,220,499,967,1433,1951,2230,2105,1797,1311,812,458,192,57,9,2,0,0,0,0,0,0,0,0,0,0,
0,0,0,13,73,269,680,1365,2144,2629,2821,2469,1819,1052,545,234,76,19,2,0,0,0,0,0,0,0,0,0,0,0,
0,0,2,37,168,433,936,1597,2311,2683,2593,2268,1667,1013,524,198,57,10,2,0,0,0,0,0,0,0,0,0,0,0,
0,0,2,31,167,456,1014,1701,2116,2218,2036,1510,915,432,164,44,11,2,0,0,0,0,0,0,0,0,0,0,0,0,
0,1,7,60,195,501,944,1424,1687,1741,1533,1077,570,264,91,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,6,52,164,384,660,806,865,855,658,374,156,51,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,1,10,42,122,279,414,471,519,497,363,165,62,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,7,34,70,128,150,150,140,122,65,24,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,2,13,33,48,49,57,50,43,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,1,7,14,13,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
