0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,2,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,3,0,6,0,4,0,0,0,6,0,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,1,0,4,0,11,0,7,0,6,0,36,2,67,0,22,0,2,0,0,0,0,0,0,0,0,0,0,0,0,
0,1,0,4,0,23,0,7,4,34,4,158,15,227,2,83,0,9,0,0,0,0,0,0,0,0,0,0,0,0,
0,1,0,10,0,22,2,25,20,144,29,482,68,590,13,224,0,22,0,0,0,0,0,0,0,0,0,0,0,0,
0,1,0,10,0,31,9,76,69,426,115,1122,207,1278,44,433,2,45,0,0,0,0,0,0,0,0,0,0,0,0,
0,1,0,11,1,50,39,200,172,905,331,2311,463,2178,112,708,7,76,0,0,0,0,0,0,0,0,0,0,0,0,
0,1,0,13,8,79,105,375,338,1840,720,3820,858,3182,223,1007,13,95,0,0,0,0,0,0,0,0,0,0,0,0,
0,1,0,17,30,95,165,762,636,3016,1320,5367,1362,4138,336,1127,25,83,0,0,0,0,0,0,0,0,0,0,0,0,
0,1,4,19,36,160,324,1245,1062,4113,2049,6730,1826,4335,424,929,38,47,0,0,0,0,0,0,0,0,0,0,0,0,
0,1,3,18,75,267,491,1608,1451,5004,2689,6877,2062,3359,452,539,32,15,0,0,0,0,0,0,0,0,0,0,0,0,
0,1,2,27,107,316,553,1865,1714,5007,3028,5248,1861,1854,341,208,13,2,0,0,0,0,0,0,0,0,0,0,0,0,
0,1,15,29,103,355,552,1783,1876,3820,2706,2878,1211,720,157,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,1,8,30,80,328,539,1333,1704,2128,1735,1139,530,202,43,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,5,32,65,222,490,740,1110,869,776,335,161,42,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,1,3,18,59,122,326,289,511,265,253,71,37,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,1,2,8,43,43,144,86,175,54,61,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,2,3,18,10,48,17,42,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,1,0,5,2,11,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
